,Variable,SHAP_abs,Corr,Sign
76,cms_ra_factor_type_cd_I,0.0,0.0,blue
77,cms_ra_factor_type_cd_SE,0.0,0.0,blue
849,pdc_hf,0.0,0.0,blue
79,mabh_seg_C2,0.0,0.0,blue
80,mabh_seg_C3,0.0,0.0,blue
69,rucc_category_8-Nonmetro,0.0,0.0,blue
212,rx_gpi2_42_ind,0.0,0.0,blue
185,rx_gpi2_84_ind,0.0,0.0,blue
825,submcc_vco_end_pmpm_ct,0.0,0.0,blue
250,rx_gpi2_27_ind,0.0,0.0,blue
251,submcc_can_end_ind,0.0,0.0,blue
253,submcc_inj_comp_ind,0.0,0.0,blue
254,betos_t1b_ind,0.0,0.0,blue
218,rx_gpi2_54_ind,0.0,0.0,blue
255,rx_gpi2_92_ind,0.0,0.0,blue
217,betos_m2c_ind,0.0,0.0,blue
256,submcc_dig_lgi_ind,0.0,0.0,blue
257,submcc_mus_jnt_ind,0.0,0.0,blue
258,submcc_men_alco_ind,0.0,0.0,blue
259,rx_gpi2_41_ind,0.0,0.0,blue
249,rx_gpi2_79_ind,0.0,0.0,blue
260,rx_gpi2_30_ind,0.0,0.0,blue
262,submcc_trm_hip_ind,0.0,0.0,blue
263,betos_m5d_ind,0.0,0.0,blue
216,rx_gpi2_05_ind,0.0,0.0,blue
215,submcc_ben_ner_ind,0.0,0.0,blue
264,submcc_dia_nep_ind,0.0,0.0,blue
265,submcc_sns_dth_ind,0.0,0.0,blue
269,submcc_mus_form_ind,0.0,0.0,blue
270,submcc_hdz_surg_ind,0.0,0.0,blue
271,submcc_ano_othr_ind,0.0,0.0,blue
272,submcc_cad_fh/ho_ind,0.0,0.0,blue
273,submcc_end_gld_ind,0.0,0.0,blue
261,rx_gpi2_26_ind,0.0,0.0,blue
274,submcc_inj_othr_ind,0.0,0.0,blue
248,submcc_ner_infl_ind,0.0,0.0,blue
246,rx_gpi2_35_ind,0.0,0.0,blue
224,submcc_pre_othr_ind,0.0,0.0,blue
222,rx_gpi2_02_ind,0.0,0.0,blue
221,submcc_ben_unk_ind,0.0,0.0,blue
220,rx_gpi2_19_ind,0.0,0.0,blue
225,rx_gpi2_12_ind,0.0,0.0,blue
226,rx_gpi2_34_ind,0.0,0.0,blue
219,submcc_ben_lymp_ind,0.0,0.0,blue
227,submcc_ano_hrt_ind,0.0,0.0,blue
228,submcc_cer_tia_ind,0.0,0.0,blue
229,rx_gpi2_93_ind,0.0,0.0,blue
230,submcc_hdz_arrh_ind,0.0,0.0,blue
247,rx_gpi2_49_ind,0.0,0.0,blue
231,submcc_rar_ms_ind,0.0,0.0,blue
233,rx_gpi2_56_ind,0.0,0.0,blue
235,submcc_dig_ugi_ind,0.0,0.0,blue
236,rx_gpi2_33_ind,0.0,0.0,blue
238,submcc_res_othr_ind,0.0,0.0,blue
239,submcc_ano_mus_ind,0.0,0.0,blue
240,submcc_ner_deg_ind,0.0,0.0,blue
241,rx_gpi2_51_ind,0.0,0.0,blue
242,submcc_dia_pvd_ind,0.0,0.0,blue
243,submcc_cir_othr_ind,0.0,0.0,blue
244,submcc_can_leuk_ind,0.0,0.0,blue
245,submcc_rar_othr_ind,0.0,0.0,blue
232,rx_gpi2_47_ind,0.0,0.0,blue
275,submcc_sns_cons_ind,0.0,0.0,blue
268,rx_gpi2_95_ind,0.0,0.0,blue
300,submcc_end_thy_ind,0.0,0.0,blue
297,rx_gpi2_36_ind,0.0,0.0,blue
298,submcc_sor_ear_ind,0.0,0.0,blue
301,rx_gpi2_23_ind,0.0,0.0,blue
303,submcc_cad_isch_ind,0.0,0.0,blue
304,rx_gpi2_69_ind,0.0,0.0,blue
305,submcc_sns_coma_ind,0.0,0.0,blue
306,rx_gpi2_83_ind,0.0,0.0,blue
309,submcc_trm_prly_ind,0.0,0.0,blue
310,submcc_cad_cabg_ind,0.0,0.0,blue
296,rx_gpi2_11_ind,0.0,0.0,blue
311,submcc_gus_brst_ind,0.0,0.0,blue
314,submcc_rar_als_ind,0.0,0.0,blue
315,submcc_rar_cf_ind,0.0,0.0,blue
316,rx_gpi2_94_ind,0.0,0.0,blue
317,rx_gpi2_25_ind,0.0,0.0,blue
322,submcc_rsk_smok_ind,0.0,0.0,blue
323,rx_gpi2_04_ind,0.0,0.0,blue
324,submcc_rar_sca_ind,0.0,0.0,blue
325,submcc_can_h/n_ind,0.0,0.0,blue
326,submcc_inf_men_ind,0.0,0.0,blue
313,rx_branded_ind,0.0,0.0,blue
295,submcc_sns_abd_ind,0.0,0.0,blue
223,submcc_cir_anur_ind,0.0,0.0,blue
294,rx_gpi2_08_ind,0.0,0.0,blue
286,betos_m5c_ind,0.0,0.0,blue
288,submcc_cad_ashd_ind,0.0,0.0,blue
213,rx_gpi2_14_ind,0.0,0.0,blue
289,rx_gpi2_01_ind,0.0,0.0,blue
283,submcc_ner_epil_ind,0.0,0.0,blue
290,submcc_inf_cand_ind,0.0,0.0,blue
287,submcc_neo_fh/ho_ind,0.0,0.0,blue
282,submcc_dia_neu_ind,0.0,0.0,blue
280,submcc_rar_cid_ind,0.0,0.0,blue
279,submcc_cer_seq_ind,0.0,0.0,blue
278,submcc_can_res_ind,0.0,0.0,blue
292,rx_gpi2_90_ind,0.0,0.0,blue
276,rx_gpi2_99_ind,0.0,0.0,blue
293,rx_gpi2_64_ind,0.0,0.0,blue
291,submcc_trm_fxul_ind,0.0,0.0,blue
354,betos_d1d_ind,3.8637890673027054e-06,-0.13114290503869247,blue
795,submcc_rsk_chol_pmpm_ct,6.88483325330843e-06,-0.12727876963802445,blue
570,rx_gpi2_02_pmpm_ct,9.074202901021376e-06,0.04594418328506418,red
723,submcc_gus_brst_pmpm_ct,1.1278158212304676e-05,0.1997823828182228,red
307,submcc_can_othr_ind,1.1413794446932206e-05,-0.14822354719994027,blue
806,submcc_skn_othr_pmpm_ct,1.1717569680892139e-05,-0.16955725998508447,blue
844,med_ip_snf_admit_days_pmpm,1.293490433165803e-05,0.36125406418106915,red
469,credit_bal_nonagn1stmorg_30to59dpd,1.3118628221705278e-05,-0.11398219973650076,blue
281,submcc_men_abus_ind,1.4879042218210936e-05,0.10259185978638577,red
554,betos_y2_pmpm_ct,1.612666541146488e-05,-0.26749891740248793,blue
312,betos_d1c_ind,1.6242355648244678e-05,0.2765480634637728,red
457,credit_bal_autobank_new,1.710009265239374e-05,-0.05446269704725326,blue
633,rx_gpi2_68_pmpm_ct,1.7693483119987166e-05,-0.20311309594770177,blue
810,submcc_sns_cons_pmpm_ct,1.8627604755616102e-05,0.08115010032064554,red
682,submcc_cad_cabg_pmpm_ct,2.0303856476794385e-05,-0.30732475399034753,blue
607,rx_gpi2_41_pmpm_ct,2.0349812056363757e-05,-0.376137093100048,blue
631,rx_gpi2_66_pmpm_ct,2.061512374971962e-05,0.20848860940282363,red
388,submcc_sns_chst_ind,2.1290121312563782e-05,0.0652192969295678,red
850,pdc_ast,2.1865273734882226e-05,0.2857100521616362,red
684,submcc_cad_isch_pmpm_ct,2.4981632324733627e-05,-0.27855159577761457,blue
618,rx_gpi2_52_pmpm_ct,2.6278898573201098e-05,0.3072380015306985,red
299,submcc_res_asth_ind,2.7081271338206925e-05,-0.21330973716235016,blue
788,submcc_res_alg_pmpm_ct,3.0005301954162786e-05,-0.2566857539942067,blue
211,rx_gpi2_97_ind,3.0319939915755177e-05,-0.1932299807877631,blue
503,credit_minmob_agencyfirstmtg,3.0526079477036455e-05,0.09254161559858898,red
680,submcc_cad_ang_pmpm_ct,3.3066864196360006e-05,-0.32064096004267134,blue
42,cons_hhcomp_L,3.349862041308224e-05,-0.2133180587680788,blue
696,submcc_can_othr_pmpm_ct,3.407926028256556e-05,-0.2124747203543092,blue
699,submcc_can_skn_pmpm_ct,3.4693577995928525e-05,-0.4317417145941643,blue
681,submcc_cad_ashd_pmpm_ct,3.8506769495868846e-05,-0.34546222110652164,blue
664,rx_otc_pmpm_ct,3.9709206343775564e-05,0.07331512676985999,red
703,submcc_cer_tia_pmpm_ct,4.0410910374917996e-05,-0.45774424884424597,blue
765,submcc_ner_migr_pmpm_ct,4.564797777569547e-05,0.08661752580488037,red
744,submcc_inj_drug_pmpm_ct,4.5698889651595274e-05,0.2935094493058365,red
790,submcc_res_copd_pmpm_ct,4.6360217780693656e-05,0.17971560499179737,red
486,credit_hh_autobank,4.6581132752987334e-05,-0.174816862441274,blue
751,submcc_men_schz_pmpm_ct,4.726832384899835e-05,0.4317272805899372,red
792,submcc_res_inf_pmpm_ct,4.73489606310849e-05,0.32600959052668266,red
463,credit_bal_heloc_60dpd,4.844769440278792e-05,0.17547141902132396,red
600,rx_gpi2_34_pmpm_ct,4.897393129045276e-05,-0.18465998790099591,blue
380,submcc_can_h/o_ind,5.0284362631902833e-05,-0.30019472150162674,blue
722,submcc_end_thy_pmpm_ct,5.195278519895855e-05,-0.26619988875020256,blue
408,submcc_rar_ra_ind,5.24294496207895e-05,-0.36758391735458634,blue
266,rx_gpi2_60_ind,5.301557803890452e-05,-0.22385449188140963,blue
719,submcc_end_meta_pmpm_ct,5.3867489841183116e-05,-0.2979351192731341,blue
4,sex_cd,5.3912863473073006e-05,-0.1644318324360128,blue
308,rx_gpi2_43_ind,5.398818590169498e-05,-0.3270282526371965,blue
745,submcc_inj_org_pmpm_ct,5.520063358947879e-05,0.27550869048664167,red
20,cons_veteran_y_1.0,5.617165687416901e-05,-0.2895384141375118,blue
622,rx_gpi2_56_pmpm_ct,5.674136197466203e-05,-0.23355321076788263,blue
267,submcc_cer_occ_ind,5.859099647857996e-05,-0.2661114593598005,blue
302,submcc_mus_oste_ind,6.046564496482781e-05,-0.25548024853603113,blue
456,credit_bal_autobank,6.214339928551981e-05,0.09462615486651763,red
814,submcc_sor_eye_pmpm_ct,6.294084131929905e-05,-0.13304069890292497,blue
285,submcc_can_skn_ind,6.354904371857482e-05,-0.39983596636460006,blue
214,betos_t1a_ind,6.38178531300591e-05,-0.2652943977225328,blue
643,rx_gpi2_79_pmpm_ct,6.383332172112013e-05,-0.175301994905889,blue
331,rx_otc_ind,6.605135323315313e-05,0.1973115702662666,red
785,submcc_rar_ra_pmpm_ct,6.672819550842677e-05,0.19472559218362115,red
527,credit_num_nonagn1stmorg_90to119dp,6.677696357790487e-05,0.13357061881335797,red
512,credit_num_agency1stmorg_collectio,6.948017924646121e-05,0.24369373048468837,red
481,credit_hh_1stmtg_severederog,7.202855687272154e-05,0.10446147409617867,red
454,credit_bal_agencyfirstmtg_60dpd,7.263241725480073e-05,0.16624229980936203,red
334,betos_o1b_ind,7.365901331937736e-05,-0.4051649152421908,blue
724,submcc_gus_fem_pmpm_ct,7.800299089696275e-05,0.2702985442303094,red
506,credit_num_1stmtg_30to59dpd,8.108263826924103e-05,0.1729087594234024,red
508,credit_num_1stmtg_bankruptcy,8.121908781673047e-05,-0.11964044790516619,blue
502,credit_minmob_1stmtgcredit,8.343484827002605e-05,-0.11215854315966038,blue
466,credit_bal_mtg_bankruptcy,8.654084515139205e-05,-0.19162738162894036,blue
677,submcc_bld_othr_pmpm_ct,8.767179975108699e-05,-0.3167360812881276,blue
492,credit_hh_consumerfinance_new,9.211778639510822e-05,-0.1623489529473902,blue
540,betos_m1b_pmpm_ct,9.282658395109274e-05,0.17793559640540602,red
556,med_er_visit_ct_pmpm,9.812427414547098e-05,0.23820420843865084,red
593,rx_gpi2_27_pmpm_ct,9.965697599856828e-05,0.4270409220759398,red
553,betos_t2a_pmpm_ct,9.970634107167285e-05,0.16252208746350744,red
803,submcc_rsk_smok_pmpm_ct,0.00010773336927536543,0.2810091978723157,red
507,credit_num_1stmtg_60to89dpd,0.00010817312774171583,0.02920519527552355,red
528,credit_num_nonagn1stmorg_bankruptc,0.0001082200186705702,-0.13385716702509795,blue
462,credit_bal_consumerfinance_new,0.00011092823295860661,-0.02801350161072708,blue
505,credit_minmob_nonagn,0.00011270135542586951,0.13442440241028183,red
705,submcc_cir_art_pmpm_ct,0.00011395363490696241,-0.3981811234736173,blue
152,prov_spec_addiction_all_ind,0.00011720875988448995,-0.35418601539117445,blue
407,submcc_ner_othr_ind,0.0001175828962932273,0.2748214900704392,red
654,rx_gpi2_90_pmpm_ct,0.0001177043263093643,-0.20245987543598865,blue
660,rx_gpi2_97_pmpm_ct,0.00011971750447092623,0.4693470571482116,red
62,hedis_dia_ma_nephr_Y,0.00012098498131036967,-0.4097394593302763,blue
122,ccsp_236_ind,0.0001235827813132416,0.41768578256557637,red
121,ccsp_228_ind,0.00012616452218291207,-0.460272686767325,blue
706,submcc_cir_hbp_pmpm_ct,0.00012683730222274266,-0.059928436867423204,blue
843,hlth_pgm_slvrsnkr_pct_par,0.00012918138283285946,-0.3515774680490445,blue
150,prov_pcp_ind,0.00013030796228780402,-0.4647424654249085,blue
491,credit_hh_consumerfinance,0.00013385507585729145,0.231049524173098,red
470,credit_bal_nonagn1stmorg_60to89dpd,0.0001346011196536321,-0.17630950764755235,blue
465,credit_bal_mtg_90to119dpd,0.00013635681703112455,0.17177284140374055,red
510,credit_num_1stmtg_severederog,0.00013642548516680226,0.30017785981000944,red
710,submcc_dia_neu_pmpm_ct,0.0001369825419207323,0.31995614015133605,red
474,credit_bal_nonagnfirstmtg_60dpd,0.00013782183067191856,-0.22023608162364205,blue
467,credit_bal_mtg_severederog,0.0001387819109857258,-0.22808868781169706,blue
455,credit_bal_agencyfirstmtg_new,0.00013901228800398605,0.1818627231197037,red
525,credit_num_nonagn1stmorg_30to59dpd,0.0001418537656475223,-0.330086856104773,blue
156,prov_spec_home_health_ind,0.00014318974421924445,0.4470605894015116,red
573,rx_gpi2_05_pmpm_ct,0.00014647608970798316,-0.33092131299399596,blue
564,med_physician_office_visit_ct_pmpm,0.00015343463608991274,-0.0638097055555417,blue
650,rx_gpi2_86_pmpm_ct,0.00015912040198946025,-0.24377719371886855,blue
464,credit_bal_heloc_severederog,0.00016349552262209764,0.12352661985940312,red
514,credit_num_autobank,0.0001656982108690381,0.18602318304954438,red
583,rx_gpi2_17_pmpm_ct,0.00016815360923050097,-0.3422352103459906,blue
485,credit_hh_agencyfirstmtg_new,0.00016905133660709515,-0.1482851480246785,blue
513,credit_num_agencyfirstmtg_60dpd,0.00017467733049776187,-0.30030718000961404,blue
835,total_outpatient_visit_ct_pmpm,0.0001756817492367811,-0.16953361041138787,blue
176,rx_gpi2_32_ind,0.00017841658907624488,0.6156296315371227,red
532,credit_num_studentloan_60dpd,0.00018190085007798237,0.2048820870705801,red
517,credit_num_consumerfinance,0.00018504377038544535,0.2971744803058232,red
599,rx_gpi2_33_pmpm_ct,0.0001862890385814302,-0.2984142883255037,blue
533,credit_num_totalallcredit_collections,0.00018661823893033913,0.24304727067541906,red
518,credit_num_consumerfinance_new,0.00019186124440242783,-0.1254455376229128,blue
321,rx_gpi2_65_ind,0.00019673998724830223,0.3629493306771085,red
252,rx_mail_ind,0.0001988144666892223,-0.5300196865727607,blue
468,credit_bal_mtgcredit_new,0.0002005073479352004,0.3224721843899151,red
320,rx_gpi2_86_ind,0.0002010740134017924,0.09527270215166134,red
800,submcc_rsk_obe_pmpm_ct,0.00020194129256903334,0.4111158917231215,red
715,submcc_dig_othr_pmpm_ct,0.00020379089449076143,0.4508072923015865,red
478,credit_bal_totalallcredit_60to89dpd,0.00020439553549821414,-0.09618261035824836,blue
449,credit_bal_1stmtg_60to89dpd,0.0002057821946741305,0.25941587741620425,red
120,ccsp_220_ind,0.0002059760005569911,-0.4156867551860184,blue
494,credit_hh_nonagnfirstmtg,0.0002062922316816116,-0.11730222478269714,blue
318,rx_gpi2_44_ind,0.0002119501238504574,0.306773558170576,red
453,credit_bal_agency1stmorg_collectio,0.00021871559945154845,-0.29095111606262913,blue
692,submcc_can_h/o_pmpm_ct,0.00021917398984895586,-0.1976572908670314,blue
537,credit_prcnt_nonagnfirstmtg,0.00022178624170448867,-0.23071735434935264,blue
523,credit_num_mtg_collections,0.00022682807348935053,0.2548872197059341,red
728,submcc_hdz_arrh_pmpm_ct,0.00023182740892720768,-0.4501455185051641,blue
488,credit_hh_autofinance,0.0002322065707643061,0.2185851408990426,red
451,credit_bal_1stmtg_severederog,0.00023817219136081403,0.131641980529563,red
479,credit_bal_totalallcredit_90to119dpd,0.00024214061478713465,0.24720754221845564,red
531,credit_num_studentloan,0.00024643047327053865,0.18724381646526975,red
522,credit_num_mtg_90to119dpd,0.00024831075609610967,-0.2428506980104776,blue
452,credit_bal_1stmtgcredit_60dpd,0.0002514277082980135,-0.3035653396258477,blue
501,credit_highcrd_consumerfinance_new,0.00025482037598889714,-0.4066280297555336,blue
476,credit_bal_studentloan_60dpd,0.0002558705677398839,0.28880139785149717,red
615,rx_gpi2_49_pmpm_ct,0.00027881652297187304,0.507956372654983,red
493,credit_hh_mtg_severederog,0.00028101335080332437,0.12846038372132082,red
630,rx_gpi2_65_pmpm_ct,0.00028670471420192437,0.18676168455321726,red
639,rx_gpi2_75_pmpm_ct,0.00028672981150201424,0.5996125130725022,red
530,credit_num_nonmtgcredit_60dpd,0.0002886449341286588,0.2934608583014942,red
734,submcc_hdz_valv_pmpm_ct,0.00029404798137758485,-0.45612038177853004,blue
757,submcc_mus_jnt_pmpm_ct,0.0002948782708451456,0.03820755812235661,red
450,credit_bal_1stmtg_collections,0.0003012369518241148,0.2621410700750236,red
509,credit_num_1stmtg_collections,0.0003227625753644569,0.2849817155645161,red
605,rx_gpi2_39_pmpm_ct,0.00032607042922644093,-0.4241705417652933,blue
496,credit_hh_studentloan,0.0003312748584135931,0.34998139798947525,red
498,credit_hh_totalallcredit_bankruptcy,0.0003323830026123361,0.13635535042953842,red
14,cons_online_buyer_1.0,0.0003604241451754524,-0.5557460700706236,blue
520,credit_num_heloc_severederog,0.00036084520910748756,0.1338985914331818,red
826,submcc_vco_exam_pmpm_ct,0.00037406268927094646,-0.32085470782465936,blue
535,credit_prcnt_autobank,0.00037633638822235824,-0.32803336998798055,blue
504,credit_minmob_mtgcredit,0.0003854208107898461,-0.3159024486336709,blue
563,med_outpatient_visit_ct_pmpm,0.0003977860616578025,-0.29937328613375935,blue
13,cons_online_buyer_0.0,0.00039968257227342613,-0.6245549585810148,blue
515,credit_num_autobank_new,0.00040321674400841805,0.4467286430599788,red
760,submcc_mus_soft_pmpm_ct,0.0004056242072714833,0.3683317635993493,red
459,credit_bal_autofinance_new,0.00040988069285856517,0.14120248035480276,red
516,credit_num_autofinance,0.00041632864637565514,0.3548937121356233,red
489,credit_hh_autofinance_new,0.0004551303057874422,0.1909756088110687,red
237,submcc_mus_soft_ind,0.0004647470483748631,0.5311249799244036,red
552,betos_t1h_pmpm_ct,0.00047877572927846604,-0.21739066127237036,blue
471,credit_bal_nonagn1stmorg_90to119dp,0.0004925593593580667,0.24474210468843574,red
529,credit_num_nonagn1stmorg_collectio,0.0004974250170902682,0.08864806993087847,red
46,lang_spoken_cd_SPA,0.0005277496888960584,0.7886961598408108,red
461,credit_bal_consumerfinance,0.0005498623228504041,-0.2956368868916132,blue
495,credit_hh_nonmtgcredit_60dpd,0.0005578443959479668,0.45998361418639483,red
477,credit_bal_totalallcredit_60dpd,0.0005604509628673901,0.32722429203420234,red
460,credit_bal_bankcard_severederog,0.0005736852705308189,0.37044440757097713,red
534,credit_prcnt_agencyfirstmtg,0.000577165995104163,0.4585279582453212,red
841,cons_n2mob,0.0005800578351583647,0.061354208003123266,red
145,lab_hemoglobin_abn_result_ind,0.0006123684023518055,0.7268067182048131,red
21,cons_homstat_R,0.0006285158377418773,0.6564326674293928,red
234,betos_m5b_ind,0.0006390804572509296,0.6260127127850897,red
102,bh_cdto_ind,0.0006451168520155403,0.671323685651897,red
567,rx_branded_pmpm_ct,0.0006494843946200299,0.31173950753284985,red
490,credit_hh_bankcard_severederog,0.0006750769140583317,0.46326217707763595,red
754,submcc_mus_back_pmpm_ct,0.0007145715876510209,0.5504270694492922,red
186,rx_gpi2_17_ind,0.0007207983647066112,-0.5693123345350726,blue
828,submcc_vco_vac_pmpm_ct,0.0007325567322948433,-0.5439412847799842,blue
536,credit_prcnt_mtgcredit,0.0007395738921320343,-0.5423461359753182,blue
663,rx_mail_pmpm_ct,0.0008445756339619816,0.2766587371109009,red
610,rx_gpi2_44_pmpm_ct,0.0008907300775728794,0.5390049321348584,red
837,cci_score,0.00091033485179129,-0.391367826355981,blue
812,submcc_sns_othr_pmpm_ct,0.0009466247452149043,0.2040335522582586,red
5,cons_hcaccprf_h_0.0,0.0009820107324491417,-0.6924207738340006,blue
842,cons_n2pbl,0.0009844036080001726,0.22949145887495126,red
458,credit_bal_autofinance,0.0009930919081431449,0.46358113210046614,red
475,credit_bal_nonmtgcredit_60dpd,0.0010113669767005066,0.4222704196589803,red
71,cms_ra_factor_type_cd_CF,0.0010265025784678304,0.7673531248499621,red
18,cons_retail_buyer_1.0,0.0010453561815259495,-0.7928347638539736,blue
568,rx_generic_pmpm_ct,0.001049005101204874,0.4344188568806057,red
511,credit_num_1stmtgcredit,0.0010628612535334787,-0.4209618419145518,blue
137,cmsd2_sns_general_ind,0.0010994460537065924,0.6347537979406176,red
11,cons_n65p_y_0.0,0.0011111097013440734,0.625356232623777,red
73,cms_ra_factor_type_cd_CP,0.0011232848939721435,0.7432093046887823,red
44,cons_hhcomp_X,0.0011272913241436582,0.7456692129066028,red
480,credit_bal_totalallcredit_new,0.001152822985944941,-0.5192055963420054,blue
500,credit_hh_totalallcredit_severederog,0.0011729945601766214,0.4606148451896908,red
497,credit_hh_studentloan_60dpd,0.0012376317715859398,0.5431219852932215,red
487,credit_hh_autobank_new,0.0012459596792063477,-0.6413170100928544,blue
164,rev_cms_er_ind,0.0013109436329188553,0.6710838907148072,red
566,rx_bh_pmpm_ct,0.0013710372230716413,0.6375941921863025,red
750,submcc_men_othr_pmpm_ct,0.001394021410488852,0.5157592010530053,red
86,mabh_seg_H2,0.0014971335377717517,-0.7588424494434035,blue
2,fci_score,0.0014980074055020707,0.6630010752260455,red
319,rx_gpi2_59_ind,0.0015925135295554854,0.8364102204766073,red
9,cons_n2029_y_0.0,0.0016977928724915196,-0.6738632936705969,blue
93,mabh_seg_UNK,0.0017059000492349583,0.7817869869407037,red
544,betos_m5d_pmpm_ct,0.0018055758003042413,-0.3155824092701254,blue
624,rx_gpi2_58_pmpm_ct,0.0018400374524293467,0.6440613060209897,red
555,med_ambulance_visit_ct_pmpm,0.0018739100788631796,0.3437444948318505,red
132,cmsd2_men_mad_ind,0.0018867704515221058,0.7383850046451687,red
336,rx_gpi2_58_ind,0.001980616513026203,0.8240502380768976,red
829,total_ambulance_visit_ct_pmpm,0.0021660573562894414,0.38904212676486655,red
32,cons_hhcomp_B,0.0021939990387610225,-0.878583311128405,blue
327,rx_gpi2_75_ind,0.0024604307033954183,0.8161060385267416,red
854,cms_partd_ra_factor_amt,0.0024948681354617155,0.5022626200047583,red
749,submcc_men_depr_pmpm_ct,0.0025153512061514252,0.548120484977717,red
549,betos_t1a_pmpm_ct,0.0025419704806037982,-0.3682325687624035,blue
277,submcc_men_othr_ind,0.002622492969175263,0.6466022095609487,red
193,submcc_res_copd_ind,0.0028133447615676806,0.7618204958952863,red
0,hlth_pgm_slvrsnkr_par_status,0.0030490610630669467,-0.7998095794519827,blue
78,cms_ra_factor_type_cd_X,0.003193729142087757,0.8932090421750801,red
636,rx_gpi2_72_pmpm_ct,0.0032807721330971027,0.6476155936347017,red
499,credit_hh_totalallcredit_collections,0.0033542660597846085,0.7022488237045988,red
153,prov_spec_ambulance_ind,0.0034124498668743086,0.906293650161843,red
484,credit_hh_agencyfirstmtg,0.003421710408017508,-0.5268525544468411,blue
766,submcc_ner_othr_pmpm_ct,0.003563592164235056,0.629567702269319,red
858,cms_risk_adj_payment_rate_a_amt,0.00395027716571484,0.5254529303162737,red
146,phy_em_pe_ind,0.003977608929689967,0.8179183543336016,red
543,betos_m5c_pmpm_ct,0.004386427197067537,-0.5713346238027395,blue
545,betos_o1a_pmpm_ct,0.004419597685289554,0.41898816023011387,red
25,cons_homstat_Y,0.0046450435464175975,-0.8625919358406297,blue
103,bh_dema_ind,0.005136962228872915,0.8374281701446961,red
397,submcc_men_depr_ind,0.005142769708355122,0.8792770343634946,red
830,total_er_visit_ct_pmpm,0.005148690429275434,0.7347757021538146,red
856,cms_risk_adjustment_factor_a_amt,0.005338006602653525,0.5035098934884535,red
133,cmsd2_men_men_substance_ind,0.005464441982565557,0.8908550756477561,red
840,cons_n2pmv,0.005498596395187571,-0.40260940135821,blue
483,credit_hh_1stmtgcredit_new,0.005503050833357421,-0.602590183383018,blue
206,rx_bh_ind,0.00571270945215287,0.8511475063974193,red
665,rx_overall_pmpm_ct,0.005729952480864791,0.7099723793517303,red
852,pdc_dep,0.005808681746843302,-0.5676467424700545,blue
72,cms_ra_factor_type_cd_CN,0.006170667889986632,-0.893258389114408,blue
853,cms_rx_risk_score_nbr,0.006336739881838857,0.5354017912528111,red
855,cms_ma_risk_score_nbr,0.0071104754022592595,0.5305525868812,red
128,cms_low_income_ind,0.007320461137703864,0.9259385399954846,red
12,cons_n65p_y_1.0,0.00739729961889421,-0.9469214202161492,blue
857,cms_tot_partd_payment_amt,0.007417886343720212,0.7900144507345169,red
284,betos_o1a_ind,0.009136588322517273,0.9517761367905204,red
94,age_bins,0.01116376413321965,-0.7242228669091878,blue
123,ccsp_239_ind,0.012216244868554835,0.9640035719552444,red
125,cms_disabled_ind,0.012362841141418276,0.9241813287828867,red
126,cms_dual_eligible_ind,0.012512363058400242,0.9614402653167626,red
